name,category,address_std,gu,sigu,lat,lng,is_valid_location,COL_ADM_SE,station,station_exit,station_detail,source_file
온결,1인샵,서울특별시 성동구 도선동 58-1 왕십리로 326,성동구,서울특별시 성동구,37.5666113,127.0299063,True,11040.0,왕십리역,왕십리역 1번출구,왕십리역 1번출구 도보5분 (홈샵: 서울),f_clean_naviya.csv
정스웨디시,스웨디시,서울특별시 강서구 마곡동 797-10 마곡동로4길 15,강서구,서울특별시 강서구,37.5598317,126.8352511,True,11160.0,발산역,발산역 9번출구,발산역 9번출구 도보4분,f_clean_naviya.csv
에르메스,1인샵,서울특별시 중랑구 망우로 346,중랑구,서울특별시 중랑구,37.5971029,127.0911815,True,11070.0,상봉역,상봉역 2번출구,상봉역 2번출구 도보4분,f_clean_naviya.csv
린 스웨디시,스웨디시,서울특별시 금천구 가산동 41-11 벚꽃로 312,금천구,서울특별시 금천구,37.4822451,126.8830134,True,11180.0,가산디지털단지역,가산디지털단지역 2번출구,가산디지털단지역 2번출구 도보2분,f_clean_naviya.csv
오닉스,1인샵,서울특별시 동대문구 제기동,동대문구,서울특별시 동대문구,37.57807243,127.033951,False,11060.0,제기동역,제기동역 5번출구,제기동역 5번출구 도보5분,f_clean_naviya.csv
누구나아로마,아로마,서울특별시 광진구 뚝섬로 476,광진구,서울특별시 광진구,37.5364535,127.0631359,True,11050.0,,,,f_clean_naviya.csv
레몬스웨디시,스웨디시 | 테라피,서울특별시 구로구 구로동 187-3,구로구,서울특별시 구로구,37.4856829,126.8990538,True,11170.0,구로디지털단지역,구로디지털단지역 3번출구,구로디지털단지역 3번출구 도보2분,f_clean_naviya.csv
샤인테라피,테라피,서울특별시 구로구 구로동 187-3,구로구,서울특별시 구로구,37.4856829,126.8990538,True,11170.0,,,,f_clean_naviya.csv
달빛,1인샵 | 스웨디시 | 테라피,서울특별시 구로구 구로동 187-3,구로구,서울특별시 구로구,37.4856829,126.8990538,True,11170.0,구로디지털단지역,구로디지털단지역 3번출구,구로디지털단지역 3번출구 도보2분,f_clean_naviya.csv
클로버스웨디시,1인샵 | 스웨디시 | 테라피,서울특별시 동대문구 청량리동 235-6 왕산로 239,동대문구,서울특별시 동대문구,37.5830343,127.0482259,True,11060.0,청량리역,청량리역 3번출구,청량리역 3번출구 도보3분,f_clean_naviya.csv
베스파,,서울특별시 종로구 관철동 180 삼일대로17길 51,종로구,서울특별시 종로구,37.5691113,126.984665,True,11010.0,종각역,종각역 4번출구,종각역 4번출구 도보2분,f_clean_naviya.csv
리치테라피,테라피,서울특별시 구로구 구로동 187-3 도림천로 448,구로구,서울특별시 구로구,37.4856829,126.8990538,True,11170.0,구로디지털단지역,구로디지털단지역 3번출구,구로디지털단지역 3번출구 도보2분,f_clean_naviya.csv
채린,1인샵 | 스웨디시,서울특별시 구로구 신도림동,구로구,서울특별시 구로구,37.50913625,126.8906234,False,11170.0,신도림역,신도림역 5번출구,신도림역 5번출구 도보5분,f_clean_naviya.csv
빛나는,1인샵,서울특별시 마포구 상암동 월드컵북로,마포구,서울특별시 마포구,,,False,11140.0,,,,f_clean_naviya.csv
퍼플테라피,로미로미 | 스웨디시 | 아로마 | 테라피,서울특별시 구로구 구로동 182-13,구로구,서울특별시 구로구,37.4859031,126.8972782,True,11170.0,구로디지털단지역,구로디지털단지역 3번출구,구로디지털단지역 3번출구 도보5분,f_clean_naviya.csv
물방울,1인샵 | 테라피,서울특별시 금천구 가산로9길 109,금천구,서울특별시 금천구,37.4742785,126.8869564,True,11180.0,가산디지털단지역,가산디지털단지역 6번출구,가산디지털단지역 6번출구 도보 8분,f_clean_naviya.csv
레옹테라피,테라피,서울특별시 마포구 상암동 1590 월드컵북로 434,마포구,서울특별시 마포구,37.58164871,126.8859492,True,11140.0,,,,f_clean_naviya.csv
루시,1인샵 | 로미로미 | 스웨디시,서울특별시 금천구 가산동 60-26 디지털로 178,금천구,서울특별시 금천구,37.4766767,126.8869498,True,11180.0,가산디지털단지역,가산디지털단지역 6번출구,가산디지털단지역 6번출구 도보8분,f_clean_naviya.csv
마일드,1인샵,서울특별시 용산구 용문동 8-182 새창로 121,용산구,서울특별시 용산구,37.5367944,126.9609425,True,11030.0,,,효창공원역 3번출구 도보5분,f_clean_naviya.csv
끌로에,,서울특별시 동작구 사당동 139-66 동작대로27길9,동작구,서울특별시 동작구,37.4890818,126.9819707,True,11200.0,이수역,이수역 14번출구,"이수역 13번,14번출구 도보2분",f_clean_naviya.csv
모모왁싱,1인샵,서울특별시 중랑구 상봉동 망우로,중랑구,서울특별시 중랑구,37.59920966,127.0927772,False,11070.0,망우역,망우역 1번출구,망우역 1번출구 도보3분,f_clean_naviya.csv
수정,1인샵 | 테라피,서울특별시 마포구 신공덕동 172 백범로 205,마포구,서울특별시 마포구,37.5504257,126.963167,True,11140.0,공덕역,공덕역 6번출구,공덕역 6번출구 도보2분,f_clean_naviya.csv
봄날,1인샵,서울특별시 성동구 성수동2가 277-17 성수이로 118,성동구,서울특별시 성동구,37.5451924,127.0578183,True,11040.0,성수역,성수역 2번출구,성수역 2번출구 도보2분,f_clean_naviya.csv
수아,1인샵,서울특별시 서대문구 충정로3가,서대문구,서울특별시 서대문구,37.5604465,126.9653666,False,11130.0,충정로역,충정로역 3번출구,충정로역 3번출구 도보5분,f_clean_naviya.csv
서아,1인샵 | 스웨디시,서울특별시 영등포구 여의도동 14-2 국회대로70길 7,영등포구,서울특별시 영등포구,37.5301518,126.919716,True,11190.0,사당역,사당역 1번출구,국회의사당역 1번출구 도보3분,f_clean_naviya.csv
송민,1인샵,서울특별시 마포구 마포대로,마포구,서울특별시 마포구,37.54396421,126.9505112,False,11140.0,공덕역,공덕역 1번출구,공덕역 1번출구 도보4분,f_clean_naviya.csv
로단테,,서울특별시 강서구 마곡동 798-10 마곡중앙로 59-5,강서구,서울특별시 강서구,37.5588005,126.8259533,True,11160.0,마곡역,마곡역 6번출구,마곡역 6번출구 도보3분,f_clean_naviya.csv
채린,1인샵 | 스웨디시,서울특별시 영등포구 경인로108길 13,영등포구,서울특별시 영등포구,37.5174704,126.9116729,True,11190.0,,,영등포역 5번출구 도보4분,f_clean_naviya.csv
블라,테라피,서울특별시 종로구 종로1가,종로구,서울특별시 종로구,37.57039952,126.9823697,False,11010.0,종각역,종각역 1번출구,종각역 1번출구 도보5분,f_clean_naviya.csv
오로라,1인샵,서울특별시 용산구 한강로2가 420 한강대로 69,용산구,서울특별시 용산구,37.52894748,126.9650475,False,11030.0,용산역,용산역 1번출구,용산역 1번출구 도보3분,f_clean_naviya.csv
필스웨디시,스웨디시,서울특별시 강서구 화곡동 781-7 곰달래로60길17,강서구,서울특별시 강서구,37.5315388,126.8632538,True,11160.0,목동역,목동역 2번출구,목동역 2번출구 앞 도보5분,f_clean_naviya.csv
바캉스,1인샵,서울특별시 영등포구 당산로 205,영등포구,서울특별시 영등포구,37.5327761,126.9001046,True,11190.0,당산역,당산역 11번출구,당산역 11번출구 도보1분,f_clean_naviya.csv
밀크스웨디시,스웨디시,서울특별시 강서구 강서로 409,강서구,서울특별시 강서구,37.5621598,126.8389443,True,11160.0,발산역,발산역 2번출구,발산역 2번출구 도보5분,f_clean_naviya.csv
일랑,1인샵,서울특별시 강서구 공항동 1375 공항대로30,강서구,서울특별시 강서구,37.561385,126.81205,True,11160.0,송정역,송정역 4번출구,강서마곡 송정역 4번출구 도보1분,f_clean_naviya.csv
응급실,,서울특별시 서대문구 창천동 20-41 신촌로 121,서대문구,서울특별시 서대문구,37.5562458,126.9392858,True,11130.0,신촌역,신촌역 4번출구,신촌역 4번출구 도보1분,f_clean_naviya.csv
스카이,로미로미 | 스웨디시,서울특별시 마포구 백범로 205,마포구,서울특별시 마포구,37.5504257,126.963167,True,11140.0,공덕역,공덕역 6번출구,공덕역 6번출구 도보1분,f_clean_naviya.csv
하니,1인샵 | 스웨디시,서울특별시 영등포구 당산동2가,영등포구,서울특별시 영등포구,37.52397839,126.8960148,False,11190.0,영등포구청역,영등포구청역 6번출구,영등포구청역 6번출구 도보3분,f_clean_naviya.csv
루루테라피,테라피,서울특별시 강서구 마곡중앙6로 63,강서구,서울특별시 강서구,37.5604821,126.8344066,True,11160.0,발산역,발산역 9번출구,발산역 9번출구 도보5분,f_clean_naviya.csv
비비고,1인샵,서울특별시 마포구 동교동,마포구,서울특별시 마포구,37.55632674,126.9226989,False,11140.0,홍대입구역,홍대입구역 1번출구,홍대입구역 1번출구 도보1분,f_clean_naviya.csv
세라,1인샵 | 스웨디시,서울특별시 마포구 도화동 556 마포대로 73,마포구,서울특별시 마포구,37.544503,126.949255,True,11140.0,공덕역,공덕역 1번출구,공덕역 1번출구 도보5분,f_clean_naviya.csv
주유소,1인샵,서울특별시 영등포구 대림동 1101-1 도림천로19길 12,영등포구,서울특별시 영등포구,37.48691549999999,126.9005549,True,11190.0,구로디지털단지역,구로디지털단지역 4번출구,구로디지털단지역 4번출구 도보1분,f_clean_naviya.csv
온다움,,서울특별시 영등포구 여의대방로 379,영등포구,서울특별시 영등포구,37.5191988,126.9308612,True,11190.0,,,샛강역 2번출구 도보3분,f_clean_naviya.csv
지민,1인샵 | 스웨디시,서울특별시 은평구 진관3로 33,은평구,서울특별시 은평구,37.640175,126.920021,True,11120.0,구파발역,구파발역 1번출구,구파발역 1번출구 도보5분,f_clean_naviya.csv
봄,1인샵,서울특별시 마포구 신공덕동 167 백범로 199,마포구,서울특별시 마포구,37.5504257,126.963167,True,11140.0,공덕역,공덕역 6번출구,공덕역 6번출구 도보1분,f_clean_naviya.csv
오월테라피,테라피,서울특별시 금천구 가산동 50-3 벚꽃로 298,금천구,서울특별시 금천구,37.4813864,126.8839177,True,11180.0,가산디지털단지역,가산디지털단지역 3번출구,"가산디지털단지역 2,3번출구 도보1분",f_clean_naviya.csv
보라보라,1인샵 | 스웨디시,서울특별시 영등포구 여의도동 45-13 여의대방로65길 23,영등포구,서울특별시 영등포구,37.4963658,126.9111928,True,11190.0,,,샛강역 2번출구 도보 5분,f_clean_naviya.csv
바닐라,1인샵 | 스웨디시 | 테라피,서울특별시 동대문구 신설동 97-8 천호대로 23,동대문구,서울특별시 동대문구,37.5745946,127.0263487,True,11060.0,신설동역,신설동역 7번출구,신설동역 7번출구 도보5분,f_clean_naviya.csv
현아,1인샵 | 테라피,서울특별시 종로구 청진동 128,종로구,서울특별시 종로구,37.5706937,126.9805708,True,11010.0,광화문역,광화문역 4번출구,광화문역 4번출구 도보4분,f_clean_naviya.csv
수아,1인샵 | 로미로미,서울특별시 강서구 마곡동 공항대로,강서구,서울특별시 강서구,37.55983246,126.8276241,False,11160.0,마곡역,마곡역 3번출구,마곡역 3번출구 도보1분,f_clean_naviya.csv
연서,1인샵,서울특별시 영등포구 여의도동 45-19 여의대방로65길 17,영등포구,서울특별시 영등포구,37.4963658,126.9111928,True,11190.0,,,샛강역 1번출구 도보4분,f_clean_naviya.csv
이유진,1인샵,서울특별시 종로구 청진동 136 종로5길 13,종로구,서울특별시 종로구,37.5710274,126.9804951,True,11010.0,종각역,종각역 1번출구,종각역 1번출구 도보3분,f_clean_naviya.csv
연주,1인샵 | 스웨디시,서울특별시 중랑구 신내로 211,중랑구,서울특별시 중랑구,37.616478,127.092887,True,11070.0,봉화산역,봉화산역 3번출구,봉화산역 3번출구 도보1분,f_clean_naviya.csv
주아,1인샵 | 로미로미 | 스웨디시,서울특별시 영등포구 당산동5가 8 당산로 203,영등포구,서울특별시 영등포구,37.5415148,126.9032653,True,11190.0,당산역,당산역 11번출구,당산역 11번출구 도보2분,f_clean_naviya.csv
아이린 스웨디시,스웨디시,서울특별시 강서구 마곡동 794 강서로 391,강서구,서울특별시 강서구,37.5706297,126.8298909,True,11160.0,발산역,,KB국민은행 발산역 도보1분,f_clean_naviya.csv
어썸뷰티,1인샵,서울특별시 성동구 행당로 84,성동구,서울특별시 성동구,37.557402,127.029637,True,11040.0,행당역,행당역 2번출구,행당역 2번출구 도보5분,f_clean_naviya.csv
클레망스테라피,스웨디시 | 테라피,서울특별시 영등포구 영중로10길 6,영등포구,서울특별시 영등포구,37.5190281,126.9061777,True,11190.0,,,영등포역 5번출구 도보5분,f_clean_naviya.csv
REVE스웨디시,스웨디시,서울특별시 강서구 강서로,강서구,서울특별시 강서구,37.56783406,126.8410076,False,11160.0,양천향교역,양천향교역 7번출구,양천향교역 7번출구 도보3분,f_clean_naviya.csv
버블테라피,테라피,서울특별시 구로구 구로동 1272,구로구,서울특별시 구로구,37.4827057,126.899931,True,11170.0,구로디지털단지역,구로디지털단지역 2번출구,구로디지털단지역  2번출구 도보3분,f_clean_naviya.csv
로얄스파,마사지,서울특별시 강동구 길동 412-10 양재대로 1461,강동구,서울특별시 강동구,37.5363753,127.139065,True,11250.0,길동역,길동역 1번출구,길동역 1번출구 도보2분,f_clean_naviya.csv
가영,1인샵,서울특별시 영등포구 경인로 888-4,영등포구,서울특별시 영등포구,37.5175435,126.9112771,True,11190.0,신길역,신길역 3번출구,신길역 3번출구 도보2분,f_clean_naviya.csv
보미,1인샵 | 스웨디시,서울특별시 중랑구 신내동 646 신내로 211,중랑구,서울특별시 중랑구,37.616478,127.092887,True,11070.0,봉화산역,봉화산역 3번출구,봉화산역 3번출구 도보1분,f_clean_naviya.csv
해브잇,,서울특별시 동대문구 장한로 99,동대문구,서울특별시 동대문구,37.569754,127.0697305,True,11060.0,장한평역,장한평역 2번출구,장한평역 2번출구 도보5분,f_clean_naviya.csv
주희,1인샵 | 로미로미 | 테라피,서울특별시 광진구 화양동,광진구,서울특별시 광진구,37.54074702,127.0687223,False,11050.0,건대입구역,건대입구역 1번출구,건대입구역 1번출구 도보5분,f_clean_naviya.csv
소울스웨디시,스웨디시,서울특별시 양천구 목동 606-13 등촌로 228,양천구,서울특별시 양천구,37.54996370000001,126.8641567,True,11150.0,,,등촌역 6번출구 앞 도보1분,f_clean_naviya.csv
지영,1인샵 | 아로마 | 테라피,서울특별시 관악구 남현동 과천대로,관악구,서울특별시 관악구,37.47509132,126.981499,False,11210.0,사당역,사당역 4번출구,사당역 4번출구 도보2분,f_clean_naviya.csv
루비아에스테,1인샵,서울특별시 강서구 마곡동 799-2 공항대로 190,강서구,서울특별시 강서구,37.55905389999999,126.8285935,True,11160.0,마곡역,마곡역 4번출구,마곡역 4번출구 도보2분,f_clean_naviya.csv
수빈,1인샵 | 로미로미 | 테라피,서울특별시 노원구 공릉동 670-11 화랑로 449-7,노원구,서울특별시 노원구,37.6186874,127.0769107,True,11110.0,태릉입구역,태릉입구역 6번출구,태릉입구역 6번출구 도보5분,f_clean_naviya.csv
윤정,1인샵 | 로미로미 | 테라피,서울특별시 광진구 화양동,광진구,서울특별시 광진구,37.54701717,127.0737949,False,11050.0,어린이대공원역,어린이대공원역 4번출구,(7호선) 어린이대공원역 4번출구 도보3분,f_clean_naviya.csv
유진,1인샵 | 스웨디시 | 아로마,서울특별시 광진구 화양동,광진구,서울특별시 광진구,37.54705502,127.0744965,False,11050.0,어린이대공원역,어린이대공원역 3번출구,어린이대공원역 3번출구 도보5분,f_clean_naviya.csv
플로,스웨디시,서울특별시 광진구 화양동 아차산로,광진구,서울특별시 광진구,,,False,11050.0,,,,f_clean_naviya.csv
블리왁싱,1인샵,서울특별시 은평구 대조동,은평구,서울특별시 은평구,37.61846291,126.9215161,False,11120.0,연신내역,연신내역 4번출구,연신내역 4번출구 도보3분,f_clean_naviya.csv
하늘,1인샵,서울특별시 관악구 관악로14길 110,관악구,서울특별시 관악구,37.4777137,126.9584146,True,11210.0,낙성대역,낙성대역 4번출구,낙성대역 4번출구 도보9분,f_clean_naviya.csv
채린,1인샵 | 아로마,서울특별시 중랑구 상봉동 망우로,중랑구,서울특별시 중랑구,37.59634973,127.085889,False,11070.0,상봉역,상봉역 2번출구,상봉역 2번출구 도보3분,f_clean_naviya.csv
김혜수,1인샵,서울특별시 강서구 마곡동 공항대로,강서구,서울특별시 강서구,37.55983246,126.8276241,False,11160.0,마곡역,마곡역 3번출구,마곡역 3번출구 도보 3분,f_clean_naviya.csv
starpil,1인샵 | 테라피,서울특별시 영등포구 영등포동1가 121 신길로 287,영등포구,서울특별시 영등포구,37.517346,126.9164095,True,11190.0,신길역,신길역 3번출구,신길역 3번출구 도보3분,f_clean_naviya.csv
수아,1인샵,서울특별시 광진구 구의강변로 85,광진구,서울특별시 광진구,37.5383013,127.093534,True,11050.0,강변역,강변역 1번출구,강변역 1번출구 도보7분,f_clean_naviya.csv
나영,1인샵,서울특별시 강서구 공항대로,강서구,서울특별시 강서구,37.55983246,126.8276241,False,11160.0,마곡역,마곡역 3번출구,마곡역 3번출구 도보3분,f_clean_naviya.csv
티파니,스웨디시,서울특별시 구로구 구로동,구로구,서울특별시 구로구,37.48489108,126.9019145,False,11170.0,구로디지털단지역,구로디지털단지역 1번출구,구로디지털단지역 1번출구 도보5분,f_clean_naviya.csv
유진,1인샵,서울특별시 영등포구 신길로 287,영등포구,서울특별시 영등포구,37.5172045,126.9117101,True,11190.0,신길역,신길역 3번출구,신길역 3번출구 도보7분,f_clean_naviya.csv
다현,1인샵 | 스웨디시 | 테라피,서울특별시 영등포구 국회대로54길 15-1,영등포구,서울특별시 영등포구,37.5240613,126.9082379,True,11190.0,영등포시장역,영등포시장역 2번출구,영등포시장역 2번출구 도보4분,f_clean_naviya.csv
아린,1인샵 | 스웨디시,서울특별시 서대문구 이화여대1길 38,서대문구,서울특별시 서대문구,37.5573283,126.9436605,True,11130.0,이대역,이대역 1번출구,이대역 1번출구 도보4분,f_clean_naviya.csv
일프로,,서울특별시 강북구 수유동 45-2 노해로 1,강북구,서울특별시 강북구,37.639698,127.0224365,True,11090.0,수유역,수유역 5번출구,수유역 5번출구 도보3분,f_clean_naviya.csv
수아,1인샵 | 로미로미,서울특별시 관악구 난곡로 300,관악구,서울특별시 관악구,37.4807622,126.9149525,True,11210.0,,,,f_clean_naviya.csv
소희,1인샵 | 스웨디시 | 테라피,서울특별시 강서구 강서로5나길 65,강서구,서울특별시 강서구,37.5281917,126.8445345,True,11160.0,까치산역,까치산역 3번출구,까치산역 3번출구 도보9분,f_clean_naviya.csv
더힐테라피,테라피,서울특별시 영등포구 여의도동 44-12 여의대방로67길 8,영등포구,서울특별시 영등포구,37.5195427,126.9310998,True,11190.0,,,샛강역 2번출구 도보4분,f_clean_naviya.csv
쇼킹,1인샵 | 마사지 | 스웨디시,서울특별시 동대문구 천호대로 425,동대문구,서울특별시 동대문구,37.5617943,127.0664669,True,11060.0,장한평역,장한평역 4번출구,장한평역 4번출구 도보2분,f_clean_naviya.csv
미인,,서울특별시 종로구 관철동 종로,종로구,서울특별시 종로구,37.57008439,126.9839376,False,11010.0,종각역,종각역 4번출구,종각역 4번출구 도보1분,f_clean_naviya.csv
훈이,1인샵 | 스웨디시,서울특별시 종로구 관철동 종로,종로구,서울특별시 종로구,37.57008439,126.9839376,False,11010.0,종각역,종각역 4번출구,종각역 4번출구 도보1분,f_clean_naviya.csv
비비앙,,서울특별시 광진구 천호대로 559,광진구,서울특별시 광진구,37.5572054,127.0804369,True,11050.0,군자역,군자역 4번출구,군자역 4번출구 도보10초,f_clean_naviya.csv
타이힐링,1인샵,서울특별시 강북구 도봉로 277,강북구,서울특별시 강북구,37.6331553,127.023018,True,11090.0,수유역,수유역 5번출구,수유역 5번출구 도보4분,f_clean_naviya.csv
쿤스웨디시,1인샵 | 스웨디시 | 테라피,서울특별시 강동구 천호동 431-5 올림픽로 653,강동구,서울특별시 강동구,37.5399576,127.1234537,True,11250.0,천호역,천호역 2번출구,천호역 2번출구 도보1분,f_clean_naviya.csv
로제,1인샵,서울특별시 광진구 화양동 111-12 능동로 172,광진구,서울특별시 광진구,37.5410722,127.0709088,True,11050.0,건대입구역,건대입구역 3번출구,건대입구역 3번출구 도보10분,f_clean_naviya.csv
한국VIP스웨디시,스웨디시,서울특별시 관악구 신림동 1587-10 관천로 43,관악구,서울특별시 관악구,37.4831741,126.9263947,True,11210.0,신림역,신림역 4번출구,신림역 4번출구 도보3분,f_clean_naviya.csv
서윤,1인샵 | 스웨디시,서울특별시 마포구 마포대로 52,마포구,서울특별시 마포구,37.5504783,126.9619015,True,11140.0,공덕역,공덕역 3번출구,공덕역 3번출구 도보5분,f_clean_naviya.csv
하리보 스웨디시,1인샵 | 스웨디시,서울특별시 동대문구 천호대로 457,동대문구,서울특별시 동대문구,37.5611368,127.0699385,True,11060.0,장한평역,장한평역 4번출구,장한평역 4번출구 도보5분,f_clean_naviya.csv
아윤,1인샵,서울특별시 성동구 성수동2가 277-37 아차산로15길 10,성동구,서울특별시 성동구,37.5436961,127.0625164,True,11040.0,성수역,성수역 2번출구,성수역 2번출구 도보5분,f_clean_naviya.csv
버블,스웨디시,서울특별시 강서구 마곡동 794 강서로 391,강서구,서울특별시 강서구,37.560153,126.838566,True,11160.0,발산역,발산역 2번출구,발산역 2번출구 도보1분,f_clean_naviya.csv
라움스웨디시,스웨디시,서울특별시 구로구 구로동 222-7 디지털로32길 30,구로구,서울특별시 구로구,37.4798696,126.8907861,True,11170.0,구로디지털단지역,구로디지털단지역 2번출구,구로디지털단지역 2번출구 도보7분,f_clean_naviya.csv
황금종 아로마,아로마,서울특별시 강동구 올림픽로80길 10,강동구,서울특별시 강동구,37.5434271,127.1258346,True,11250.0,천호역,천호역 3번출구,천호역 3번출구 도보1분,f_clean_naviya.csv
야놀자 스웨디시,스웨디시,서울특별시 관악구 신림동 86-13 신림로58길 17-10,관악구,서울특별시 관악구,37.4709076,126.9399353,True,11210.0,신림역,신림역 2번출구,신림역 2번출구 도보2분,f_clean_naviya.csv
혜린,1인샵 | 테라피,서울특별시 영등포구 국회대로36길 17,영등포구,서울특별시 영등포구,37.5256688,126.8983527,True,11190.0,영등포구청역,영등포구청역 4번출구,영등포구청역 4번출구 도보2분,f_clean_naviya.csv
벨유,1인샵,서울특별시 종로구 관수동 159-2,종로구,서울특별시 종로구,37.5691633,126.9888004,True,11010.0,종로3가역,종로3가역 15번출구,종로3가역 15번출구 도보5분,f_clean_naviya.csv
가야,1인샵 | 스웨디시,서울특별시 광진구 동일로 190,광진구,서울특별시 광진구,37.548743,127.068149,True,11050.0,어린이대공원역,어린이대공원역 5번출구,어린이대공원역 5번출구 도보10분,f_clean_naviya.csv
연아,1인샵 | 스웨디시 | 테라피,서울특별시 종로구 숭인동 310,종로구,서울특별시 종로구,37.573246,127.016589,True,11010.0,동묘앞역,동묘앞역 4번출구,동묘앞역 4번출구 도보1분,f_clean_naviya.csv
슈가테라피,테라피,서울특별시 영등포구 국회대로36길 13,영등포구,서울특별시 영등포구,37.5261216,126.8980298,True,11190.0,영등포구청역,영등포구청역 4번출구,영등포구청역 4번출구 도보2분,f_clean_naviya.csv
블링블링,1인샵 | 스웨디시,서울특별시 강서구 화곡로 288,강서구,서울특별시 강서구,37.5500339,126.8484465,True,11160.0,화곡역,화곡역 3번출구,화곡역 3번출구 도보10분,f_clean_naviya.csv
바비,스웨디시,서울특별시 광진구 군자동 천호대로,광진구,서울특별시 광진구,37.55751934,127.0791443,False,11050.0,군자역,군자역 1번출구,군자역 1번출구 도보1분,f_clean_naviya.csv
밀크스웨디시,1인샵 | 스웨디시,서울특별시 광진구 자양동 5-2 아차산로34길 18,광진구,서울특별시 광진구,37.5398826,127.0697297,True,11050.0,건대입구역,건대입구역 5번출구,건대입구역 5번출구 도보1분,f_clean_naviya.csv
지나&수연,스웨디시 | 아로마,서울특별시 강서구 마곡동795-5 마곡중앙6로 85,강서구,서울특별시 강서구,37.5602469,126.8368773,True,11160.0,발산역,발산역 1번출구,발산역 1번출구 도보3분,f_clean_naviya.csv
소연,1인샵 | 스웨디시,서울특별시 영등포구 당산동5가,영등포구,서울특별시 영등포구,37.5336035,126.9014604,False,11190.0,당산역,당산역 11번출구,당산역 11번출구 도보5분,f_clean_naviya.csv
드림스웨디시,1인샵 | 스웨디시,서울특별시 강북구 수유동 92-2 도봉로 281,강북구,서울특별시 강북구,37.6173175,127.0301485,True,11090.0,수유역,수유역 5번출구,수유역 5번출구 도보8분,f_clean_naviya.csv
라인,,서울특별시 관악구 신림로 378,관악구,서울특별시 관악구,37.4881061,126.9287866,True,11210.0,,,,f_clean_naviya.csv
로아,1인샵 | 스웨디시,서울특별시 동대문구 청량리동 왕산로,동대문구,서울특별시 동대문구,37.58089297,127.045981,False,11060.0,청량리역,청량리역 3번출구,청량리역 3번 출구 도보3분,f_clean_naviya.csv
아우라스웨디시,스웨디시,서울특별시 도봉구 도봉로 476,도봉구,서울특별시 도봉구,37.6479176,127.0347727,True,11100.0,쌍문역,쌍문역 2번출구,쌍문역 2번출구 도보2분,f_clean_naviya.csv
지중해스웨디시,스웨디시,서울특별시 강동구 구천면로 192,강동구,서울특별시 강동구,37.5403473,127.1257955,True,11250.0,천호역,천호역 5번출구,천호역 5번출구 도보5분,f_clean_naviya.csv
루나,1인샵,서울특별시 동대문구 신설동,동대문구,서울특별시 동대문구,37.57642127,127.0253296,False,11060.0,신설동역,신설동역 3번출구,신설동역 3번출구 도보3분,f_clean_naviya.csv
군자동스웨디시,스웨디시,서울특별시 광진구 중곡동 157-17 천호대로109길 9,광진구,서울특별시 광진구,37.5574034,127.0807756,True,11050.0,군자역,군자역 4번출구,군자역 4번출구 도보1분,f_clean_naviya.csv
유미,1인샵 | 스웨디시 | 테라피,서울특별시 마포구 신공덕동 167 백범로 199,마포구,서울특별시 마포구,37.5504257,126.963167,True,11140.0,공덕역,공덕역 6번출구,공덕역 6번출구 도보1분,f_clean_naviya.csv
은비,1인샵 | 마사지 | 아로마 | 테라피,서울특별시 노원구 공릉동,노원구,서울특별시 노원구,37.6179352,127.0760085,False,11110.0,태릉입구역,태릉입구역 6번출구,태릉입구역 6번출구 도보3분(서울 생활사 박물관 인근),f_clean_naviya.csv
지혜,1인샵,서울특별시 광진구 능동로19길 41,광진구,서울특별시 광진구,37.5472371,127.0714901,True,11050.0,어린이대공원역,어린이대공원역 4번출구,어린이대공원역 4번출구 도보3분,f_clean_naviya.csv
muu muu 뮤뮤뷰티,1인샵 | 스웨디시 | 테라피,서울특별시 관악구 봉천동 869-10 남부순환로 1808,관악구,서울특별시 관악구,37.4810634,126.9509157,True,11210.0,서울대입구역,서울대입구역 4번출구,서울대입구역 4번출구 도보1분,f_clean_naviya.csv
하나왁싱,1인샵,서울특별시 구로구 구로동 새말로,구로구,서울특별시 구로구,37.50790295,126.8917901,False,11170.0,신도림역,신도림역 2번출구,신도림역 2번출구 도보2분,f_clean_naviya.csv
무무,1인샵,서울특별시 노원구 상계동 593-3 상계로3길 10,노원구,서울특별시 노원구,37.6566969,127.0626114,True,11110.0,노원역,노원역 9번출구,노원역 9번출구 도보1분,f_clean_naviya.csv
수아,1인샵,서울특별시 종로구 연지동 222,종로구,서울특별시 종로구,37.5727254,127.0002405,True,11010.0,종로5가역,종로5가역 1번출구,종로5가역 1번출구 도보5분,f_clean_naviya.csv
미미타이,1인샵 | 아로마,서울특별시 구로구 구로동 26 새말로 102,구로구,서울특별시 구로구,37.507515,126.89197,True,11170.0,신도림역,신도림역 2번출구,신도림역 2번출구 도보7분,f_clean_naviya.csv
미래,1인샵,서울특별시 강서구 마곡중앙로 161-11,강서구,서울특별시 강서구,37.567935,126.8267335,True,11160.0,,,마곡나루역 1번출구 도보5분,f_clean_naviya.csv
퀸즈,스웨디시,서울특별시 성동구 행당동 287-15 왕십리로 309,성동구,서울특별시 성동구,37.5611981,127.03461,True,11040.0,왕십리역,왕십리역 11번출구,왕십리역 11번출구 도보1분,f_clean_naviya.csv
